,Question,ResponseM,pid,language,negative,neutral,positive,sentiment,is_uncertain,vader_sentiment,vader_neg,vader_neu,vader_pos,vader_compound
582,1,comédie     ,cb215672-fec2-eb11-a7ad-28187818aecc,en,0.007131106220185757,0.9870318174362183,0.0058370316401124,neutral,False,neutral,0.0,1.0,0.0,0.0
583,2,la base essentiel    ,85925296-7ebd-eb11-a7ad-28187818aecc,fr,0.031856466084718704,0.7146165370941162,0.25352704524993896,neutral,False,neutral,0.0,1.0,0.0,0.0
584,1,fort acceptable,b1ff4daa-eebe-eb11-a7ad-28187818aecc,en,0.017012717202305794,0.8454847931861877,0.137502521276474,neutral,False,neutral,0.0,0.303,0.697,0.3182
585,1,crap shit    ,d32b5edf-9bb9-eb11-a7ad-28187818aecc,en,0.9940319657325745,0.005886647384613752,8.137738041114062e-05,negative,False,negative,1.0,0.0,0.0,-0.7351
586,2,people duties privileges   ,d5745e66-fec2-eb11-a7ad-28187818aecc,en,0.16564896702766418,0.832928478717804,0.0014226303901523352,neutral,False,neutral,0.0,0.435,0.565,0.3818
587,2,hope not real privilege   ,35a40db6-a1c3-eb11-a7ad-28187818aecc,en,0.46968159079551697,0.5179540514945984,0.012364384718239307,neutral,True,neutral,0.301,0.285,0.414,0.1999
588,1,changed     ,d30ff721-7fbd-eb11-a7ad-28187818aecc,en,0.004045045003294945,0.9910797476768494,0.0048752715811133385,neutral,False,neutral,0.0,1.0,0.0,0.0
589,2,canada strong empowering deserving  ,8a3e2e58-eebe-eb11-a7ad-28187818aecc,en,5.8331803302280605e-05,0.018803752958774567,0.9811379313468933,positive,False,positive,0.0,0.476,0.524,0.5106
590,1,what it means to be canadian     ,98a6d079-fec2-eb11-a7ad-28187818aecc,en,0.0021223677322268486,0.9948705434799194,0.003007120918482542,neutral,False,neutral,0.0,1.0,0.0,0.0
591,1,canada no no no no no,a6352034-7fbd-eb11-a7ad-28187818aecc,en,0.8751991987228394,0.12352080643177032,0.0012798982206732035,negative,False,positive,0.0,0.209,0.791,0.6759
592,2,need it,d173e428-fec2-eb11-a7ad-28187818aecc,en,0.041466664522886276,0.7596384286880493,0.1988949179649353,neutral,False,neutral,0.0,1.0,0.0,0.0
593,2,do i have a right where am i what colour am i wearing why am i here who am i with protect me dear lord,833b83fd-7ebd-eb11-a7ad-28187818aecc,en,0.13300316035747528,0.8616746068000793,0.005322195123881102,neutral,False,positive,0.0,0.816,0.184,0.6369
594,2,solidarité     ,932d119e-eebe-eb11-a7ad-28187818aecc,fr,0.26129916310310364,0.3421410322189331,0.3965597450733185,positive,True,neutral,0.0,0.0,1.0,0.296
595,1,canada peuple pays nation natif ,a91b5abb-7ebd-eb11-a7ad-28187818aecc,fr,0.2717338502407074,0.6119082570075989,0.1163579598069191,neutral,False,neutral,0.0,1.0,0.0,0.0
596,1,none own identity    ,0d313184-a2c3-eb11-a7ad-28187818aecc,en,0.19314417243003845,0.8055902123451233,0.0012655769241973758,neutral,False,neutral,0.0,1.0,0.0,0.0
597,1,appartenance   ,04fe69af-9bb9-eb11-a7ad-28187818aecc,fr,0.29690611362457275,0.4755780100822449,0.22751587629318237,neutral,True,neutral,0.0,1.0,0.0,0.0
598,1,unity pride    ,0de45760-fec2-eb11-a7ad-28187818aecc,en,9.623806545278057e-05,0.06455638259649277,0.9353473782539368,positive,False,neutral,0.0,0.294,0.706,0.34
599,1,pride     ,cca5d079-fec2-eb11-a7ad-28187818aecc,en,0.00039689053664915264,0.21646395325660706,0.7831392288208008,positive,False,neutral,0.0,0.0,1.0,0.34
600,1,values of canadian     ,64274ef8-fdc2-eb11-a7ad-28187818aecc,en,0.0005880563403479755,0.9857360124588013,0.013675893656909466,neutral,False,neutral,0.0,0.426,0.574,0.4019
601,1,pride     ,7f4246b0-eebe-eb11-a7ad-28187818aecc,en,0.00039689053664915264,0.21646395325660706,0.7831392288208008,positive,False,neutral,0.0,0.0,1.0,0.34
602,1,traditional     ,fb4fcefe-fdc2-eb11-a7ad-28187818aecc,en,0.017321515828371048,0.9748370051383972,0.007841465063393116,neutral,False,neutral,0.0,1.0,0.0,0.0
603,1,canadian loyalty     ,fb2b5edf-9bb9-eb11-a7ad-28187818aecc,en,0.000963427301030606,0.5711638927459717,0.4278726875782013,neutral,True,positive,0.0,0.222,0.778,0.5423
604,1,proud     ,75274ef8-fdc2-eb11-a7ad-28187818aecc,en,1.7678203221294098e-05,0.0003711768367793411,0.9996111989021301,positive,False,neutral,0.0,0.0,1.0,0.4767
605,1,proud helpfull    ,eccafed3-a1c3-eb11-a7ad-28187818aecc,en,3.5226501495344564e-05,0.0008210712694562972,0.9991437196731567,positive,False,neutral,0.0,0.244,0.756,0.4767
606,2,safety lip service more talk than action have and havenots  ,5a6a5e4e-fec2-eb11-a7ad-28187818aecc,en,0.8223580718040466,0.17677807807922363,0.000863807974383235,negative,False,neutral,0.0,0.763,0.237,0.4215
607,1,peace caring collaborative welcoming gracious strong,3b422e58-eebe-eb11-a7ad-28187818aecc,en,0.0037235079798847437,0.07589524239301682,0.9203812479972839,positive,False,positive,0.0,0.057,0.943,0.9477
608,1,friendly peaceful    ,2b3f9f46-7fbd-eb11-a7ad-28187818aecc,en,0.0007854298455640674,0.05430148169398308,0.9449130892753601,positive,False,positive,0.0,0.0,1.0,0.7506
609,1,loving peaceful light hearted faithful trusting helpful,3be1254c-eebe-eb11-a7ad-28187818aecc,en,0.0006340885302051902,0.010182294994592667,0.9891836047172546,positive,False,positive,0.0,0.114,0.886,0.9382
610,1,information about canada peace    ,91a6d079-fec2-eb11-a7ad-28187818aecc,en,0.00041425623930990696,0.9830552935600281,0.016530467197299004,neutral,False,positive,0.0,0.462,0.538,0.5423
611,1,politesse ouverture d'esprit logique calme démocratie ,fa6091bc-eebe-eb11-a7ad-28187818aecc,fr,0.014902609400451183,0.48380422592163086,0.5012931823730469,positive,True,neutral,0.0,0.723,0.277,0.3182
612,2,they need protection government should do more individuals should do more   ,fe4246b0-eebe-eb11-a7ad-28187818aecc,en,0.013342599384486675,0.9768901467323303,0.00976720079779625,neutral,False,neutral,0.0,1.0,0.0,0.0
613,1,mensonge élitismes    ,b9410d85-eebe-eb11-a7ad-28187818aecc,en,0.011453961953520775,0.9761028289794922,0.012443250976502895,neutral,False,neutral,0.0,1.0,0.0,0.0
614,1,there are no canadian values same as most other democracies no others   ,bc303184-a2c3-eb11-a7ad-28187818aecc,en,0.9365951418876648,0.0632871687412262,0.00011758966866182163,negative,False,negative,0.435,0.565,0.0,-0.7115
615,1,freedom home ease   ,573e68c1-9bb9-eb11-a7ad-28187818aecc,en,0.00014363786613103002,0.14210963249206543,0.8577467203140259,positive,False,positive,0.0,0.13,0.87,0.7717
616,2,being treated fairly fair wages access to clean drinking water   ,211121cd-fdc2-eb11-a7ad-28187818aecc,en,0.0006298146909102798,0.7357325553894043,0.2636377215385437,neutral,False,positive,0.0,0.615,0.385,0.6124
617,1,not taking care of our own others first taxes too high 3rd world covid hotspot only ontario matters,b4772646-eebe-eb11-a7ad-28187818aecc,en,0.99419105052948,0.005771249998360872,3.7682981201214716e-05,negative,False,neutral,0.133,0.811,0.056,-0.367
618,1,worth financial health life produce earniny,c6ee654e-9bb9-eb11-a7ad-28187818aecc,en,0.0034194751642644405,0.8060948252677917,0.19048567116260529,neutral,False,neutral,0.0,0.725,0.275,0.2263
619,1,kindness support health hockey community friendly,7b636fa8-fdc2-eb11-a7ad-28187818aecc,en,0.0010964414104819298,0.21958763897418976,0.7793158888816833,positive,False,positive,0.0,0.252,0.748,0.836
620,2,basic needs requirements water  ,34a5273a-eebe-eb11-a7ad-28187818aecc,en,0.01840624026954174,0.9768502712249756,0.004743481986224651,neutral,False,neutral,0.0,1.0,0.0,0.0
621,2,importance ecoute changement modernisation santé mentale santé physique,f71b5abb-7ebd-eb11-a7ad-28187818aecc,fr,0.060131948441267014,0.8508105874061584,0.08905751258134842,neutral,False,neutral,0.0,0.706,0.294,0.3612
622,1,democracy fairness freedom economic security health patriotism,8b19df16-fec2-eb11-a7ad-28187818aecc,en,0.022966764867305756,0.5492542386054993,0.4277789890766144,neutral,True,positive,0.0,0.431,0.569,0.765
623,2,liberté égalité besoins primaires santé sécurité protection,0d925296-7ebd-eb11-a7ad-28187818aecc,fr,0.060424476861953735,0.8071872591972351,0.13238832354545593,neutral,False,positive,0.0,0.588,0.412,0.6369
624,2,liberty freedom duty sacrifices basic needs responsibility,3a91243c-fec2-eb11-a7ad-28187818aecc,en,0.017594046890735626,0.970610499382019,0.011795459315180779,neutral,False,positive,0.0,0.397,0.603,0.8225
625,1,multiculturalism freedom healthcare   ,5e780f3c-9bb9-eb11-a7ad-28187818aecc,en,0.00034724269062280655,0.8447341918945312,0.1549186259508133,neutral,False,positive,0.0,0.323,0.677,0.6369
626,2,freedom basic all inclusive health essential,1d294ef8-fdc2-eb11-a7ad-28187818aecc,en,0.0027525245677679777,0.5137094259262085,0.48353803157806396,neutral,True,positive,0.0,0.543,0.457,0.6369
627,2,freedom basic needs health   ,c38e6da3-9bb9-eb11-a7ad-28187818aecc,en,0.0011349739506840706,0.9500139355659485,0.04885108768939972,neutral,False,positive,0.0,0.417,0.583,0.6369
628,2,free speech water shelter   ,a2e0254c-eebe-eb11-a7ad-28187818aecc,en,0.0007346124039031565,0.9518252611160278,0.04744011163711548,neutral,False,positive,0.0,0.476,0.524,0.5106
629,2,food safety shelter health freedom privacy,9e609c09-7fbd-eb11-a7ad-28187818aecc,en,0.006271792110055685,0.9364659190177917,0.05726233124732971,neutral,False,positive,0.0,0.364,0.636,0.7906
630,2,ability to live without fear freedom to practice or not practice religion public safety an income where you can afford decent shelter and food access to quality education up to at least gr 12 ,7e4146b0-eebe-eb11-a7ad-28187818aecc,en,0.0018312196480110288,0.8177706599235535,0.18039807677268982,neutral,False,positive,0.082,0.73,0.188,0.5204
631,1,welcoming health nice free warmth marijuana,4761f6af-a1c3-eb11-a7ad-28187818aecc,en,3.818058758042753e-05,0.0032940541859716177,0.9966678023338318,positive,False,positive,0.0,0.143,0.857,0.9001
632,2,equality fairness health jobs unfair ,283b83fd-7ebd-eb11-a7ad-28187818aecc,en,0.9726302027702332,0.02728760987520218,8.223551412811503e-05,negative,False,neutral,0.437,0.563,0.0,-0.4767
633,1,fairness sorry equity social help  ,bc782646-eebe-eb11-a7ad-28187818aecc,en,0.005551250651478767,0.9274556040763855,0.06699317693710327,neutral,False,neutral,0.186,0.429,0.386,0.34
634,1,santé   économie   travail    parité     ,2209fb52-7fbd-eb11-a7ad-28187818aecc,fr,0.02829996682703495,0.8461623787879944,0.12553760409355164,neutral,False,neutral,0.0,1.0,0.0,0.0
635,1,diversity openness social land tourism health care,295f11af-7ebd-eb11-a7ad-28187818aecc,en,0.006078127305954695,0.6573147773742676,0.33660706877708435,neutral,False,positive,0.0,0.472,0.528,0.6808
636,1,hockey inclusive apologetic health  ,7263fbd4-7ebd-eb11-a7ad-28187818aecc,en,0.006470844149589539,0.9880569577217102,0.005472246091812849,neutral,False,neutral,0.0,1.0,0.0,0.0
637,2,food free health care / medicine free dentist religious practice  ,b2274ef8-fdc2-eb11-a7ad-28187818aecc,en,0.00034433937980793417,0.6047812700271606,0.3948743939399719,neutral,False,positive,0.0,0.417,0.583,0.8689
638,2,parole assemblée opinion éducation  ,2f5d56b6-eebe-eb11-a7ad-28187818aecc,fr,0.08216267824172974,0.875998318195343,0.041838958859443665,neutral,False,neutral,0.0,1.0,0.0,0.0
639,2,breathing safety health   ,f13b83fd-7ebd-eb11-a7ad-28187818aecc,en,0.000690879242029041,0.9888401627540588,0.010468925349414349,neutral,False,neutral,0.0,0.417,0.583,0.4215
640,1,immigration freedom democracy taking care of other cultural diversity ,131421cd-fdc2-eb11-a7ad-28187818aecc,en,0.0009398905676789582,0.9230961799621582,0.07596391439437866,neutral,False,positive,0.0,0.486,0.514,0.8126
641,2,abuse (in terms of imigrants abusing our system) demorcracy equality   ,c8a6d079-fec2-eb11-a7ad-28187818aecc,en,0.7302981019020081,0.2695138156414032,0.0001880954805528745,negative,False,negative,0.474,0.526,0.0,-0.802
642,2,abuse refugee    ,5356286c-eebe-eb11-a7ad-28187818aecc,en,0.8663231134414673,0.13354402780532837,0.0001328649086644873,negative,False,negative,0.808,0.192,0.0,-0.6369
643,2,immigration responsibility    ,81e799c1-7ebd-eb11-a7ad-28187818aecc,en,0.07485887408256531,0.9238003492355347,0.0013408573577180505,neutral,False,neutral,0.0,1.0,0.0,0.0
644,1,care for each other society that welcomes immigrants work hard and be kind hockey good reputation around the world good governement,5caf05f2-9bb9-eb11-a7ad-28187818aecc,en,0.0004295918333809823,0.02913125604391098,0.9704391956329346,positive,False,positive,0.044,0.476,0.479,0.9287
645,2,droits universels partout sur la planète terre     ,9e840d59-7fbd-eb11-a7ad-28187818aecc,fr,0.20452676713466644,0.7147985696792603,0.0806746855378151,neutral,False,neutral,0.0,1.0,0.0,0.0
646,1,multi-national tolerant giving listeners equality freedom,f77c66d3-9bb9-eb11-a7ad-28187818aecc,en,0.0005768646951764822,0.7183474898338318,0.281075656414032,neutral,False,positive,0.0,0.256,0.744,0.8271
647,1,trusting dedicated dependable leaders path finders worldly,adbc36a4-eebe-eb11-a7ad-28187818aecc,en,0.002288628602400422,0.41917309165000916,0.5785382390022278,positive,True,positive,0.0,0.467,0.533,0.6908
648,1,tolerence cooperation equity diplomacy apology diversity,b0352034-7fbd-eb11-a7ad-28187818aecc,en,0.03125205636024475,0.9488875865936279,0.019860293716192245,neutral,False,neutral,0.0,0.806,0.194,0.0516
649,1,diverse welcoming peace keepers independent free negotiators,d7e2254c-eebe-eb11-a7ad-28187818aecc,en,0.0015262753004208207,0.6026630401611328,0.39581066370010376,neutral,False,positive,0.0,0.292,0.708,0.8658
650,1,strong personal important pride world renowned historical,c4a56d6b-a2c3-eb11-a7ad-28187818aecc,en,4.979245932190679e-05,0.012628219090402126,0.9873219728469849,positive,False,positive,0.0,0.348,0.652,0.7579
651,2,treated equally same recognize support freedoms amnesty,31430d85-eebe-eb11-a7ad-28187818aecc,en,0.002692391397431493,0.6815003752708435,0.3158072233200073,neutral,False,positive,0.0,0.505,0.495,0.5994
652,2,"Chine les droits humains sont baffoués excision dans certaines parties de l'Afrique Palestine  versus Israel Haiti, les dirigeants volent le peuple cuba, les USA maintiennent embargo port du voile dans pays musulman",fbbd36a4-eebe-eb11-a7ad-28187818aecc,fr,0.9986565709114075,0.0012167074019089341,0.00012670007708948106,negative,False,neutral,0.0,0.937,0.063,0.2732
653,2,essential universal hard-won non-negotiable cherished international,14225672-fec2-eb11-a7ad-28187818aecc,en,0.0026259899605065584,0.5750993490219116,0.4222746789455414,neutral,True,positive,0.0,0.602,0.398,0.5106
654,2,united nation freedom liberty   ,d23f68c1-9bb9-eb11-a7ad-28187818aecc,en,0.00030143174808472395,0.5817532539367676,0.4179452955722809,neutral,True,positive,0.0,0.088,0.912,0.886
655,1,liberté démocratie paix aide internationale  ,ce885dcd-9bb9-eb11-a7ad-28187818aecc,fr,0.04140825942158699,0.6680468320846558,0.29054486751556396,neutral,False,positive,0.0,0.161,0.839,0.886
656,2,equality lack there of good working conditions good living conditions fortunate to live in canada third world countries,8aef654e-9bb9-eb11-a7ad-28187818aecc,en,0.12927743792533875,0.41998252272605896,0.4507400691509247,positive,True,positive,0.092,0.56,0.348,0.7506
657,2,united nations palestine  equity   ,773e2e58-eebe-eb11-a7ad-28187818aecc,en,0.00583018409088254,0.9821141958236694,0.012055638246238232,neutral,False,neutral,0.0,0.517,0.483,0.4215
658,1,inclusive multi cultural quietly pulls beyond its size not american tolerance ,d23d9f46-7fbd-eb11-a7ad-28187818aecc,en,0.23208850622177124,0.762911319732666,0.005000191740691662,neutral,False,neutral,0.159,0.841,0.0,-0.2235
659,2,international israel palestine china mexico usa,273d1e91-9bb9-eb11-a7ad-28187818aecc,en,0.14721328020095825,0.8471201062202454,0.005666602868586779,neutral,False,neutral,0.0,1.0,0.0,0.0
660,2,onu paix joie   ,49b2a103-7fbd-eb11-a7ad-28187818aecc,fr,0.007543661165982485,0.07488523423671722,0.9175711274147034,positive,False,positive,0.0,0.12,0.88,0.8074
661,1,universal healthcare gold medal (for international hockey) cultural mosiac expensive cellular kinder than the us citizens hockey is ours!!,fb0f6991-eebe-eb11-a7ad-28187818aecc,en,0.06381742656230927,0.7798736095428467,0.15630897879600525,neutral,False,positive,0.0,0.712,0.288,0.7835
662,1,notre richesse nos valeurs nos aquis notre liberté  la francophonie  ,a5367471-a2c3-eb11-a7ad-28187818aecc,fr,0.10194215178489685,0.32898208498954773,0.5690757632255554,positive,False,positive,0.0,0.296,0.704,0.936
663,1,multicultralism bilingual being nice   ,685f11af-7ebd-eb11-a7ad-28187818aecc,en,0.0007635068614035845,0.22758068144321442,0.771655797958374,positive,False,neutral,0.0,0.517,0.483,0.4215
664,1,leurre multiculturalisme anglophone pacifique  ,cc2d119e-eebe-eb11-a7ad-28187818aecc,fr,0.2899089753627777,0.6777204275131226,0.032370567321777344,neutral,False,neutral,0.0,1.0,0.0,0.0
665,1,sécurité démocratie bilinguisme accueil ouverture ,a994395e-eebe-eb11-a7ad-28187818aecc,fr,0.0417451336979866,0.8417649865150452,0.11648988723754883,neutral,False,neutral,0.0,0.625,0.375,0.34
666,1,kindness tolerance diversity bilingual immigrants success,8d037ff7-7ebd-eb11-a7ad-28187818aecc,en,0.002790678758174181,0.09669522941112518,0.9005140662193298,positive,False,positive,0.0,0.252,0.748,0.836
667,2,equality freedom safety justice peace fairness,bd3a83fd-7ebd-eb11-a7ad-28187818aecc,en,0.028012776747345924,0.536649227142334,0.43533802032470703,neutral,True,positive,0.0,0.126,0.874,0.9313
668,2,equality fair treatment freedom legislation not followed by government violations,db74e428-fec2-eb11-a7ad-28187818aecc,en,0.06542802602052689,0.9206584095954895,0.013913648203015327,neutral,False,neutral,0.201,0.414,0.385,0.4767
669,2,entitlement freedoms    ,e184d546-6ec4-eb11-a7ad-28187818aecc,en,0.0014459035592153668,0.9825283288955688,0.016025763005018234,neutral,False,neutral,0.0,0.312,0.688,0.296
670,2,freedom to do what is legal     ,8c09fb52-7fbd-eb11-a7ad-28187818aecc,en,0.0008440301171503961,0.9387965798377991,0.060359321534633636,neutral,False,positive,0.0,0.412,0.588,0.6908
671,1,fair just inclusive equity h h,fb5a179d-6dc4-eb11-a7ad-28187818aecc,en,0.0012886832701042295,0.47449061274528503,0.5242206454277039,positive,True,neutral,0.0,0.685,0.315,0.3182
672,2,equality justice fairness tolerance acceptance peace,925519d3-fdc2-eb11-a7ad-28187818aecc,en,0.059836164116859436,0.5363309383392334,0.4038328528404236,neutral,True,positive,0.0,0.142,0.858,0.9022
673,2,equality fairness justice all basic mandatory,990da221-eebe-eb11-a7ad-28187818aecc,en,0.035100556910037994,0.7226556539535522,0.24224384129047394,neutral,False,positive,0.0,0.46,0.54,0.5719
674,2,equality fairness justice commonality  ,e76291bc-eebe-eb11-a7ad-28187818aecc,en,0.003307723207399249,0.7846670150756836,0.2120252251625061,neutral,False,positive,0.0,0.469,0.531,0.5267
675,2,equality justice freedom privacy healthcare safety,43609c09-7fbd-eb11-a7ad-28187818aecc,en,0.07546450942754745,0.6821126937866211,0.24242281913757324,neutral,False,positive,0.0,0.224,0.776,0.886
676,1,social safety net health care freedom equality peace order,ea3e68c1-9bb9-eb11-a7ad-28187818aecc,en,0.024694109335541725,0.5977479815483093,0.3775579333305359,neutral,False,positive,0.0,0.267,0.733,0.9287
677,2,housing wages police   ,7f51a77e-eebe-eb11-a7ad-28187818aecc,en,0.24229170382022858,0.7571346759796143,0.0005735982558690012,neutral,False,neutral,0.0,1.0,0.0,0.0
